id,seed,problem,solution,is_offline_store,expected_primary,expected_alt,expected_secondary,category,note
D0123,기업·스타트업 대상 맞춤형 모바일 앱 개발 프리랜서(프로젝트 단위 개발·유지보수·패키지 앱 판매),중소기업은 내부 개발 인력이 없어 외주로 맞춤 앱을 빠르게 개발해야 함. 단건 프로젝트와 일부 패키지 앱 판매로 안정적 매출 가능.,클라이언트 요구사항 분석→UI/UX 설계→모바일 앱 개발(안드로이드·iOS)→서버 연동·배포·유지보수까지 프로젝트 단위로 제공. 또한 자주 쓰이는 기능을 묶어 패키지 앱을 복수 업체에 라이선스 판매하기도 함. 수익은 개발 용역비·유지보수·라이선스 판매.,False,940926,,722000,유사경계,개인 프리랜서가 프로젝트 단위로 소프트웨어 개발 용역을 제공하는 경우 '소프트웨어 프리랜서'로 분류. 다만 자체 제품화·대규모 패키지 공급이 주된 경우 응용소프트웨어 개발업(722000)으로 볼 수 있음.
D0124,초등 수학 맞춤형 워크북·교사용 지도서 기획·출판 및 PDF 구독 서비스,"시중 교재는 진도·난이도 조정이 어려워, 학급 수준별로 세분화된 문제지와 교사용 해설을 필요로 하는 초등 교사 수요가 높음. 학교별 맞춤 학습 자료의 디지털 전환으로 교사용 자료도 함께 제공하는 비즈니스 기회가 존재함.","학습 목표별(수와 연산, 도형 등) 워크북 시리즈와 교사용 지도서(수업 플랜, 정답·해설 포함)를 기획·편집해 ISBN으로 인쇄 출판하고, PDF 구독형 학습지(월정액)를 통해 교사/학부모에게 배포. 학교 단체 주문·맞춤형 편집(학교명 인쇄 등) 서비스 병행.",False,221103,,221100,유사경계,초·중·고 교과 관련 학습지·참고서 성격의 출판물(워크북·교사용 지도서)이므로 '교과서 및 학습 서적 출판업(221103)'이 주업종.
D0125,학교 수업 연계 인터랙티브 전자교재(비디오·퀴즈 포함) 및 인쇄 종이 교재 주문제작,"학교의 디지털 학습 환경 전환으로 전자교재 수요가 증가, 동시에 일부 학교는 여전히 인쇄 교재(실습용) 병행을 원함. 전자·인쇄 연계 패키지를 제공하면 학교 납품 시장을 공략할 수 있음.","교과과정에 맞춘 인터랙티브 e-book(영상 강의, 자동 채점 퀴즈 포함)을 제작·라이선스 판매하고, 교사용 인쇄 교재(워크북·활동지)는 주문제작·납품. 저작권을 소유해 학교·교육청과 단체 계약을 체결.",False,221103,,921505,유사경계,교과과정 연계 학습서·교재를 제작·출판하여 학교에 공급하므로 '교과서 및 학습 서적 출판업(221103)'이 주업종으로 판단됨.
D0126,유아 대상 교육 애니메이션 시리즈 제작(유튜브) 및 교육용 DVD·북 출판 병행,"부모들은 놀이·교육을 결합한 영상 콘텐츠를 선호하지만, 검증된 교육 커리큘럼이 적용된 애니메이션은 부족함. 영상 조회 수와 광고·스폰서 수익 외에 교육 자료 판매로 수익 다각화 가능.","유아 발달 이론에 기반한 5분 내외 애니메이션 에피소드 시리즈를 자체 제작해 유튜브 채널에 공개. 영상으로 브랜드를 형성한 뒤 에피소드 묶음 DVD, 활동북(출판), 캐릭터 완구 및 라이선스 판매로 확장.",False,921504,,940306,유사경계,애니메이션 영화 및 비디오물 제작업(921504) — 애니메이션 시리즈를 기획·제작하는 활동이 주가 되어 해당 코드가 적절.
D0127,"튜터 매칭 플랫폼(학생–과외교사 연결, 수업 예약·결제·평가·수수료 수취)",개인 과외 시장은 온라인 매칭 서비스를 통해 거래가 늘어나고 있으나 신뢰성·결제·일정 관리 기능을 통합한 플랫폼이 부족함. 플랫폼 수수료 기반의 확장성이 큼.,학생·학부모가 과외교사를 검색·비교하고 예약·결제·수업평가까지 가능한 웹/모바일 플랫폼을 운영. 교사 인증·리뷰 시스템과 결제·환불·수수료 모델을 통해 중개 수익을 확보. 필요시 출장 과외·화상 수업 연동.,False,930915,,930921,유사경계,교육 과정·시스템을 지원하는 플랫폼 형태의 중개·지원 서비스로 '기타 교육지원 서비스업(930915)'이 적합.
D0128,지역 음악학원(피아노·보컬) 운영과 학생 녹음 앨범 제작·판매,학부모는 레슨 결과물을 원하고 학생들은 포트폴리오·경쟁력 확보를 위해 녹음물·앨범 제작을 원함. 학원에서 소규모 스튜디오로 녹음 서비스를 제공하면 부가 수익 창출 가능.,"피아노·성악·실용음악 개인레슨을 정규 커리큘럼으로 운영하고, 학원 내 소규모 녹음 스튜디오로 학생 콘서트·레퍼토리 녹음물을 제작해 CD·디지털 음원으로 판매. 연말 공연 DVD 제작·판매도 병행.",True,809009,,221300,유사경계,주된 활동이 학원에서의 음악 교육(개인레슨)이므로 '음악학원(809009)'이 주업종.
D0129,증강현실(AR) 연계 그림책 출판 및 전용 앱 개발·판매,유아·초등 독서 경험을 높이는 AR 그림책에 대한 부모 수요가 증가. 책과 앱을 결합한 제품은 도서 시장에서 차별화 가능성이 높음.,"스토리 기반 그림책을 기획·일러스트 제작해 인쇄 출판하고, 각 책에 대응하는 AR 앱을 자체 개발하여 그림책을 스마트폰으로 스캔하면 캐릭터가 애니메이션·음성해설을 재생. 종이책 판매(서점·온라인)와 앱 유료/인앱 결제로 수익화.",False,221100,,921505,유사경계,종이 그림책을 기획·출판해 유통하는 활동이 주되 AR 앱은 부수적이므로 '일반 서적 출판업(221100)'이 주업종.
D0152,스페셜티 커피 전문 카페(매장 운영) + 자체 로스팅·포장한 원두 제조·도매,"로컬 소비자들 사이에서 싱글 오리진·스페셜티 원두 수요는 증가하지만, 인근 지역에는 소량으로 신선하게 로스팅해 소매·도매로 공급하는 곳이 적음. 카페 한 공간에서 체험(테이스팅)과 즉석 음료 매출을 만들면서, 자체 브랜드 원두 패키지와 B2B 납품으로 수익을 다각화하면 안정적 마진 확보가 가능함.","도심 상권의 40석 규모 매장에서 에스프레소·필터커피(싱글 오리진), 메뉴(라떼·콜드브루·계절 스페셜)를 제공(매장 판매, 테이크아웃). 매장 내 소형(15~30kg) 드럼 로스터 설치로 생두를 소량 로스팅해 200g/1kg 포장 판매 및 온라인 정기구독(주간/월간)을 운영. 또한 품질이 검증된 로스트럭을 통해 주변 소형 카페·레스토랑에 5~20kg 단위로 도매 공급. 매장 매출은 음료·푸드(간단 베이커리 포함), 제조 매출은 포장원두 판매(온라인·매장)와 도매 납품으로 구분되어 각기 별도 회계처리가 가능함.",True,552303,,154901,복합,주요 매장 영업(손님에게 직접 제공하는 커피 음료·접객시설)이 552303(커피 전문점)에 해당. 매장에서 원두를 로스팅·포장하여 제조·판매 및 외부에 도매 공급하는 활동은 154901(커피 가공업)에 해당.
D0155,중고 자동차 부품 매매·검수 판매와 신품 타이어 병행 판매·교체 서비스,"중고차·구형 차량 소유자는 정품 중고 부품을 찾기 어렵고, 지역 정비업체는 신속한 부품 공급처가 필요함. 동시에 타이어 교체 수요(신품 판매 및 장착 서비스)는 꾸준하여 안정적 현금흐름을 기대할 수 있음.","오프라인 매장(작업장 포함)과 온라인 재고 목록을 통해 사고·해체·검수한 중고 엔진 부품(헤드, 밸브, 트랜스미션 부속), 내장 부품(시트, 대시보드, 내장 패널) 등을 수리·리퍼 후 소매 판매한다(주수익). 병행하여 신품 타이어·튜브 재고를 갖추고 타이어 판매 및 매장 내 교체·밸런스 서비스를 연계한 판매로 별도 수익을 창출한다. 중고 부품의 수거·매입·상호 교환 프로그램을 운영해 재고 회전율을 높임.",True,503003,,503001,복합,"주요 매출원이 중고 부품의 매매 및 판매이므로 '자동차 중고 부품 및 내장품 판매업'(503003)을 주업종으로, 신품 타이어·튜브 판매는 별도 전문 코드인 '자동차 신품 타이어 및 튜브 판매업'(503001)을 보조업종으로 지정."
D0156,코인세탁(셀프+위탁 수거)과 의류·린넨 맞춤수선(재봉·지퍼·단추교체)을 함께 제공하는 원스톱 세탁·수선 라운드,아파트 단지·원룸 밀집 지역에 세탁소는 있지만 수선(지퍼·단추·기장수선 등) 서비스가 별도로 없어 고객이 세탁물 맡길 때 수선까지 한번에 처리하길 원함. 바쁜 1~2인 가구와 공유숙박업체(게스트하우스)에서 수거·배달과 소량 맞춤 수선 수요가 꾸준히 발생함.,"오프라인 매장에 셀프 코인세탁기·건조기 및 전문 위탁 세탁 라인(프리미엄 코스)을 설치하고, 동일 공간에 숙련 재봉사가 상주하는 수선 창구를 둠. 고객은 세탁물 맡길 때 기장 수선, 지퍼 교체, 단추 다시달기, 구멍 메우기 등 소수선 옵션을 추가 가능. 앱/문자 기반 픽업·배달(정기 수거 구독)과 빠른 익일 EXPRESS 수선 요금제를 운영해 추가 수익을 창출. 수선용 부자재(지퍼, 단추, 수선키트) 소매 판매도 병행.",True,930100,,922105,복합,"주수익은 가정용 세탁업(코인·위탁 세탁 및 배달)으로 분류하고(930100), 부수익·독립 서비스로 의류 및 직물 수선(재봉, 지퍼·단추 교체 등)을 922105로 분류함. 각 활동은 별도 가격표·영수증으로 독립 수익 관리 가능."
D0157,노트북·PC 수리·업그레이드(매입·리퍼비시 포함) + 스마트폰·가전 소형 전자기기 수리 전문점,"중·소도시에 노트북·데스크탑 수리와 스마트폰·소형 가전 수리를 동시에 신뢰성 있게 해주는 샵이 부족함. 대학생·프리랜서·소상공인의 중고·리퍼비시 수요가 크고, 기업 고객의 소량 기기 유지보수(정기 점검·부품 교체) 계약 수요도 존재함.","오프라인 수리점에서 PC·노트북 진단·메인보드·전원부 수리, SSD/HDD 교체·메모리 업그레이드, 데이터 복구 서비스를 제공하고, 수리 과정에서 재생 가능한 기기는 리퍼비시해 매입·정비 후 중고로 판매. 같은 매장 내에서 스마트폰(액정·배터리 교체), 태블릿, 소형 전자기기(블루투스 이어폰 등)의 수리도 병행해 부품 재고를 공유. 또한 소기업 대상 정기 유지보수 계약(월별 점검, 원격 지원)에 따른 B2B 수익을 확보함.",True,725000,,922103,복합,"주수익은 컴퓨터·주변기기 수리(노트북/데스크탑 진단·수리·업그레이드·리퍼비시 판매)로 725000, 부수익 및 별개 서비스로 전기·전자·정밀기기(스마트폰·태블릿·소형 가전) 수리를 922103으로 분류함."
D0159,COB·SMD 기반 고효율 LED 모듈 조립형 조명기구(다운라이트·바 조명) 제조 및 LED 칩·모듈 소형 도매 공급,"중소형 상업공간·카페·리모델링 업체는 고효율 저발열 소형 조명기구를 소량으로 빠르게 납품받기를 원하지만, 조명기구 제조사들은 최소발주량(MOQ)과 납품기한 때문에 소규모 프로젝트 대응이 어렵다. 동시에 조명 설계·DIY 제작자들은 소형 LED 칩·모듈의 국내 소량 구매처가 부족하다.","소형 생산라인에서 COB·SMD LED를 기반으로 전용 드라이버, 방열구조, 렌즈를 조립해 다운라이트·랙·바형 조명기구와 모듈 형태 제품을 제조·납품(브랜드 제품 및 ODM/B2B)한다. 병행해 자체 검수·패키징한 LED 칩·소형 모듈(바·패키지화된 모듈)을 소량 단위로 전자부품상, 조명설계사, 소규모 조명업체에 도매로 공급하여 별도 매출을 확보한다. 온라인 주문·기술지원 포털과 샘플·소량 판매를 통한 빠른 납품을 핵심 경쟁력으로 삼는다.",False,315005,,321004,복합,"주된 사업은 조명기구(완제품) 제조(315005)이며, 병행하여 LED 소자·모듈(부품) 제조·도매(321004)를 통해 독립적 추가 수익을 얻는 구조."
D0163,모바일 RPG 게임 개발(부분유료화·유저거래) + 게임 아이템 NFT 마켓 및 오프라인 굿즈 팝업 스토어,"모바일 게임 시장에서는 부분유료화(IAP)만으로는 지속적 매출 확보가 어렵고, 유저 간 희귀 아이템 거래·소유권 증명이 가능한 시장 수요가 증가함. 또한 게임 IP 기반 오프라인 굿즈에 대한 팬 수요가 높아 추가 수익 가능성이 존재함.","모바일 게임(부분유료화 기반 RPG)을 개발하여 기본 수익은 유료 아이템·월구독 배틀패스·광고에서 창출한다. 희귀 스킨·무기 등 일부 아이템은 블록체인 기반으로 발행(토큰화)하여 유저 간 P2P 거래가 가능한 마켓플레이스를 운영하고, 마켓에서는 유저 간 거래 수수료·상장수수료를 받는다. 게임 출시 후 시즌별 한정판 굿즈(피규어·티셔츠·스티커 등)를 제작해 팝업 오프라인 스토어에서 판매하고, 매장 구매 시 게임 계정과 연동해 보상(디지털 아이템)을 제공한다(수익: IAP·구독·거래수수료·오프라인 굿즈 매출).",True,722002,,724002,복합,Primary: 모바일 게임 소프트웨어 개발 및 공급업(모바일 게임 개발·운영). Secondary: 가상자산 매매 및 중개업(블록체인 기반 게임 아이템·가상자산의 매매·중개 서비스 운영).
D0164,초등 대상 블록 코딩·로봇 공작 스튜디오(오프라인 학원 + 교재·키트 출판·판매),"초등학생 대상의 실습 중심 STEM 교육 수요는 증가하지만, 학교와 기존 학원은 이론 중심이거나 일회성 체험에 그침. 부모들은 연속된 커리큘럼과 집에서复습할 수 있는 교재·키트를 원함. 지역 기반의 체험형 학원과 자체 학습물로 복수의 수익원을 만들기 용이함.","서울 인근 상가(약 60㎡)에 주 2회 90분 블록 코딩·로봇 공작 오프라인 학원을 운영(방과후반, 주말 워크숍, 방학 캠프). 자체 커리큘럼에 맞춘 교재(워크북, 활동지)와 조립형 로봇 키트(보드, 모터, 센서, 설명서)를 직접 기획·제작·판매. 학원 수업료(월수강료, 캠프 참가비)로 안정적 수익을 확보하고, 온라인몰 및 학부모 대상 단체구매로 교재·키트 도매·소매 판매를 병행. 또한 타 학원·학교에 커리큘럼과 교재를 라이선스 제공하여 B2B 매출도 창출.",True,809013,,221103,복합,"주수익은 오프라인에서 이루어지는 컴퓨터/코딩 학원 운영(수강료, 캠프비 등). 부수익으로 자체 기획한 학습서·워크북과 조립 키트를 출판·판매(개별판매·단체구매·학교 납품)."
D0165,실무 영어·프레젠테이션 온라인 아카데미(유튜브 쇼츠 + 구독형 라이브 수업·코칭),"취업 준비생 및 직장인은 실무 중심의 짧은 영어 표현·프레젠테이션 연습을 원하지만, 무료 영상은 단편적이고 실전 피드백이 부족함. 고품질 영상 콘텐츠로 유입을 늘리고 유료 라이브·코칭으로 전환하면 복합 수익구조 구축 가능.","전문 제작팀과 함께 실전형 강의 영상을 유튜브(무료 쇼츠·롱폼)와 자체 플랫폼에 업로드하여 광고·스폰서 수익과 잠재 고객을 확보. 별도로 구독 기반 온라인 아카데미를 운영하여 주간 라이브 세션(소그룹 회화·발표 피드백), 모의면접 1:1 코칭, 다운로드 가능한 실전 문제집·프레젠테이션 템플릿을 판매. 기업체 대상 사내 강의 패키지(라이브/녹화 강의 납품)도 병행하여 B2B 매출을 창출.",False,809016,,940306,복합,"주수익은 온라인 강의(구독, 라이브 클래스, 1:1 코칭, 기업납품)에서 발생하며 이는 '온라인 교육학원(809016)'에 해당. 부수익은 유튜브·1인 미디어 활동을 통한 광고·스폰서·채널 수익으로 '1인미디어콘텐츠창작자(940306)'로 분류."
D0166,"동네 스페셜티 원두 로스팅+카페, 에스프레소·드립·원두포장·병입 콜드브루 팔거임",동네에 제대로 로스팅해서 소포장·병입까지 해주는 카페가 없음. 집에서 원두·콜드브루 사는 사람 많고 온라인 수요도 큼.,"작은 매장 차려서 매일 소량 로스팅, 매장서 에스프레소·드립 제공하고 로스팅한 원두 200g·500g 소분으로 판매. 자체 병입한 콜드브루(300ml)도 만들어 포장·판매하고 온라인 주문·택배함.",True,552303,,154901,구어체,주요 활동은 접객시설을 갖춘 커피전문점(음료 제공)이지만 자체 원두로스팅·가공 및 병입상품을 제조·판매하므로 커피가공업 보조코드 적용.
D0167,저온착즙 병입 주스 제조해서 구독배송+카페 납품,신선한 착즙주스 정기배송 원함. 슈퍼·보틀 주스는 첨가물 많고 맛·신선도 떨어짐. B2B 납품 수요도 있음.,소규모 제조공간에서 저온착즙해 냉장 병입한 250ml 주스 만들고 라벨 붙여서 구독형으로 당일·익일배송. 카페·오피스에 정기납품도 함. 포장·보존은 저온살균·단축 유통으로 처리.,False,155401,,940907,구어체,"주요 활동은 병입한 비알코올 음료(착즙주스) 제조이므로 제조업 코드, 별도로 자체 배송·구독 배송 인력·서비스가 있어 배달원 코드 보조 적용."
D0168,중고가구 리퍼브샵. 소파·식탁 수선해서 배송·설치까지 팔음,이사할때 기성 가구 버려지는거 많고 새거는 비싸서 중고 리퍼브 수요 있음. 친환경·가성비 소비 늘어남.,"온라인(인스타·당근)으로 가구 수거하고 샌딩·도색·방석 재제작해서 매장에 전시·소매. 소액 위탁판매, 수거·배송·설치비 별도 청구로 수익. 기업·카페 납품 소량 주문도 받을 예정.",True,524010,,523311,구어체,주 업은 중고 가구를 수집·리퍼브해 판매하므로 '중고 가구 소매업(524010)' 주코드. 리퍼브 후 일반 가구 소매 성격도 있어 보조로 가구 소매 코드(523311) 사용 가능.
D0169,LED·조명용품 판매+설치. 스마트전구랑 전선·소켓 판매하고 설치해줌,카페·사무실들 에너지절약·인테리어용 조명 교체하고 싶은데 제품 골라 설치하기 귀찮아함.,"오프라인 소형 매장+온라인몰로 LED램프, 조명기구, 전선, 스위치 등 소매. 소형 매장서 기본 설치(간단한 배선 교체 포함) 유상으로 제공. 기업 납품·정기 점검 계약으로 안정적 매출 확보.",True,523352,,524001,구어체,"조명기구·전기용품 판매가 주된 활동이므로 '전기용품 및 조명장치 소매업(523352)'을 주코드로, 설치에 쓰는 공구·전동공구도 소매하면 '공구 소매업(524001)'을 보조 코드로 사용 가능."
D0170,"휴대폰·스마트워치 분해수리, 액정·배터리 교체, 침수복원","동네에 보드수리 잘하는데 없음. 액정·배터리 교체 수요 엄청 많고, 침수폰 복원 문의도 자주 옴. 기업 출장으로 현장수리 계약도 가능할 듯.","작은 매장 열고 현장 수리 + 출장수리 한다. 부품 재고해 액정·배터리·카메라 모듈 교체, 기판 납땜(보드수리), 침수 세척·건조, 데이터 백업 유료로 제공. 수리한 중고폰 재판매·매입도 같이 운영.",True,922107,,922103,구어체,무선전화기(휴대폰) 등 통신장비 수리업(922107) 주분류. 보드·정밀전자 수리 성격은 922103 보조 가능.
D0171,"동네 코인빨래방(셀프)+수거배달, 간단 의류수선(지퍼·단수선)",주택가에 세탁기 부족한 1인 가구 많음. 빨래방 근처에 배달/수거 없는 곳이라 편의성으로 장사될듯. 수선 간단히도 같이 해주면 추가수익.,"코인/셀프형 대형세탁기·건조기 설치한 오프라인 매장 운영. 앱·전화로 수거배달 예약 받고 유료 픽업/배송. 추가로 지퍼교체, 단수선 같은 의류수선 서비스(간단 수선) 별도 요금으로 제공.",True,930100,,922105,구어체,"일반 대중 대상 세탁업(930100)을 주로 하고, 의복 수선(지퍼·단수선)은 922105 보조 분류 가능."
D0172,주방·욕실 맞춤 인조대리석 싱크대·상판·세면대 제작,"리모델링 많아 맞춤 상판 수요 많은데, 대형업체는 MOQ 높고 납기 길어서 소규모 빠른 제작 수요 있음. 색상·엣지 옵션 원하는 고객 많음.","아크릴·폴리에스테르 수지 기반 인조대리석 원자재 배합해 판재 제작 후 CNC·연마로 싱크대 상판, 세면대, 창턱, 벽 마감판, 소형 인테리어 소품(화분받침 등) 주문제작 및 시공 연계 판매. 온라인 주문+현장 측정·시공 패키지 제공.",True,269508,,269504,구어체,인조대리석 제품(상판·세면대 등) 제조
D0173,맞춤 철제 가구부품·관 연결구 제작(브래킷·파이프가구),카페·소형 가구·인테리어 업체가 소량 맞춤 파이프 가구·브래킷 필요함. 대량 공장 최저수량 때문에 소규모 납품처가 못구함.,"구입한 강판·강관 절단·절곡·나사내기·용접·도장해서 파이프용 연결구류, 선반 브래킷, 파이프 가구 프레임 등 맞춤 금속 부자재 제조·납품. 디자이너·시공사에 소량 주문 생산, 일부 조립 완제품도 판매.",False,271208,,289201,구어체,강관 가공 및 기타 금속 가공 제품 제조
D0175,텃밭에서 노지채소랑 닭 키워서 농장 매장·주말장터에 채소바구니+계란세트 파는 소규모 귀농형 팜스토어,마을 주민이랑 당근 직거래 찾음. 도시 소비자들 주말 체험·직구매도 늘고 있음. 노지 채소랑 신선계란 같이 팔면 부가가치 높아짐.,"논·밭에서 계절별 노지채소 재배. 닭 50마리 사육해 계란 생산. 농장 내 매장(픽업)과 주말 직거래장터 참여해서 채소바구니+달걀세트 판매, 체험소규모 운영.",True,014301,,522040,구어체,작물재배와 가금류 사육을 복합적으로 운영하므로 복합농업 코드(014301)가 주업에 적합. 현장 소매 판매는 522040로 보조 표기.
D0178,"혼자 만든 실무형 코딩 온라인 부트캠프(풀스택 JS, 프로젝트 + 월구독)","기초 강의는 많은데 실전 프로젝트랑 코드리뷰가 부족함. 직장인/대학생은 시간도 없고, 반복해서 보면서 공부할 구독형 콘텐츠 원함.","자체 제작한 녹화 강의(강사 1인 진행), 실무 프로젝트 과제+코드리뷰(멘토링), 월구독 플랜으로 강의·과제·커뮤니티 제공. 기업 연수 패키지 따로 판매하고, 실습노트·전자책(PDF) 별도 판매.",False,809016,,921505,구어체,온라인 교육학원(주요 활동) + 미디어콘텐츠 제작(강의 영상 제작 및 배포)
D0179,동네 기타학원 + 자체 제작 연습곡 음원·교재 판매,"주말 성인 취미러 많고, 기존 학원은 레슨만 줘서 연습용 백킹트랙·정리된 악보가 없음. 원격 복습용 음원 파일·교재 수요 높음.",오프라인 1:1·그룹 기타 레슨+주말 밴드반 운영. 자체 제작한 연습용 백킹 트랙(음원)과 PDF 악보·교재를 유료 판매/다운로드 제공. 소규모 녹음 스튜디오로 레슨 녹음 파일도 판매함.,True,809009,,221300,구어체,음악학원(교육 주업) + 음악 음원 출판(연습용·교육용 음원 제작·판매)
N001,요즘 반려동물 시장이 크다고 해서 관련된 사업을 해보고 싶어요,반려동물을 키우는 사람이 늘어나는데 저도 그 흐름에 올라타고 싶습니다,아직 구체적으로 뭘 팔지 정하지는 못했지만 반려동물 쪽으로 뭔가 하려고 합니다,,,,,정보부족,경제활동 미명시 → NONE
N002,동네에 도움이 되는 일을 하고 싶습니다,우리 동네에 부족한 게 많은 것 같아요,지역 주민들에게 필요한 무언가를 제공하려고 하는데 아이템은 고민 중입니다,,,,,정보부족,막연한 지역 기여 의사만 → NONE
N003,친환경에 관심이 많아서 그쪽으로 창업을 준비하고 있어요,환경 문제가 심각한데 뭔가 기여하고 싶습니다,친환경적인 제품이나 서비스를 하고 싶은데 정확히 뭘 만들지는 아직입니다,,,,,정보부족,관심사만 → NONE
N004,제가 요리를 잘해서 그걸로 돈 벌 방법을 찾고 있어요,주변에서 음식 솜씨가 좋다는 말을 자주 듣습니다,요리 실력을 살려서 사업을 하고 싶은데 식당인지 배달인지 클래스인지 아직 안 정했어요,,,,,정보부족,수익화 방식 미정 → NONE
N005,AI가 요즘 뜨니까 AI로 뭔가 해보려고 합니다,인공지능이 모든 산업을 바꾸고 있다고 들었어요,AI 기술을 활용한 사업을 구상 중인데 어떤 분야에 적용할지 탐색하고 있습니다,,,,,정보부족,기술 키워드만 → NONE
N006,대학 때 배운 전공을 살리고 싶어요,전공 지식이 아까워서 창업으로 연결하고 싶습니다,제 전공 분야에서 사업 기회를 찾는 중인데 형태는 미정입니다,,,,,정보부족,전공 활용 의사만 → NONE
N007,부업으로 시작해서 나중에 본업으로 키우고 싶습니다,직장 다니면서 할 수 있는 사업을 찾고 있어요,초기에는 소규모로 하다가 잘 되면 확장하려고 하는데 아이템은 여러 개 후보 중입니다,,,,,정보부족,규모 계획만 → NONE
N008,요즘 1인 가구가 많아지는 걸 노려보고 싶어요,혼자 사는 사람들이 늘어나는 트렌드가 보입니다,1인 가구를 타깃으로 한 사업을 하고 싶은데 제품인지 서비스인지 결정을 못 했습니다,,,,,정보부족,타깃만 명시 → NONE
N009,SNS를 잘 다뤄서 그걸로 수익을 내고 싶어요,팔로워도 어느 정도 있고 콘텐츠 만드는 데 자신 있습니다,온라인에서 영향력을 활용해 돈을 벌고 싶은데 광고인지 판매인지 컨설팅인지 고민입니다,,,,,정보부족,채널만 있고 사업모델 미정 → NONE
N010,아이 키우면서 느낀 불편함으로 창업하려고요,육아하면서 아쉬운 점이 정말 많았습니다,그 경험을 사업으로 만들고 싶은데 앱인지 제품인지 서비스인지 아직 구체화 전입니다,,,,,정보부족,문제의식만 → NONE
N011,시니어 대상 사업이 유망하다고 해서요,고령화로 노인 인구가 계속 늘어난다고 들었습니다,시니어를 위한 뭔가를 하려고 하는데 돌봄인지 교육인지 여가인지 범위를 좁히는 중입니다,,,,,정보부족,인구 트렌드만 → NONE
N012,손재주가 좋아서 만드는 걸로 사업하고 싶어요,뭔가를 직접 만드는 데 소질이 있습니다,제가 만든 걸 팔고 싶은데 어떤 품목이 잘 팔릴지 시장 조사 중입니다,,,,,정보부족,제작 의사만 품목 미정 → NONE
N013,해외에서 본 아이템을 한국에 들여오고 싶어요,외국에는 있는데 한국에 없는 서비스를 봤습니다,그걸 국내에 맞게 가져오려고 하는데 어떤 형태로 운영할지는 검토 중입니다,,,,,정보부족,벤치마킹 대상 불명 → NONE
N014,사회에 선한 영향을 주는 기업을 만들고 싶습니다,돈만 버는 게 아니라 의미 있는 일을 하고 싶어요,소셜 미션을 가진 사업을 준비하는데 구체적인 사업 아이템은 팀과 논의 중입니다,,,,,정보부족,미션만 → NONE
N015,제 인맥을 활용한 사업을 생각하고 있어요,업계에 아는 사람이 많아서 그걸 자산으로 쓰고 싶습니다,네트워크를 기반으로 뭔가 중개하거나 연결하는 일을 하고 싶은데 분야는 미정입니다,,,,,정보부족,자원만 있고 사업 미정 → NONE
N016,요즘 구독 서비스가 대세라 그걸 해보고 싶어요,다들 구독 모델로 간다고 하니 저도 그렇게 하려고요,매달 뭔가를 정기 배송하거나 제공하는 사업인데 무엇을 구독시킬지는 아직입니다,,,,,정보부족,수익모델 형태만 → NONE
N017,퇴직금으로 안정적인 사업을 하나 하려고 합니다,은퇴 후 소일거리 겸 수입원이 필요합니다,크게 리스크 없는 사업을 찾고 있는데 프랜차이즈인지 임대인지 여러 옵션을 보는 중입니다,,,,,정보부족,자금·안정성 조건만 → NONE
N018,MZ세대가 좋아할 만한 걸 하고 싶어요,젊은 층 소비 트렌드가 빠르게 바뀌는 게 기회로 보입니다,트렌디한 무언가를 하려는데 패션인지 F&B인지 콘텐츠인지 방향을 잡는 중입니다,,,,,정보부족,세대 타깃만 → NONE
N019,지금 다니는 회사 일이랑 비슷한 걸로 독립하려고요,회사에서 하는 업무를 개인적으로도 할 수 있을 것 같습니다,회사 업무 노하우로 창업하려는데 어떤 서비스로 패키징할지 정리가 안 됐습니다,,,,,정보부족,직무 언급만 구체 서비스 미정 → NONE
N020,투자를 받아서 빠르게 크는 스타트업을 만들고 싶어요,벤처 투자 시장이 살아나고 있다고 들었습니다,확장성 있는 아이템으로 스케일업하는 게 목표인데 그 아이템 자체를 아직 못 정했습니다,,,,,정보부족,성장 전략만 아이템 없음 → NONE
